BR01E06	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01E07	Bd1_Bd21-3_460_v1.0	3	0.0052
BR01E07	Bd2_Bd21-3_460_v1.0	3	0.0053
BR01E07	Bd3_Bd21-3_460_v1.0	3	0.0050
BR01E07	Bd4_Bd21-3_460_v1.0	3	0.0047
BR01E07	Bd5_Bd21-3_460_v1.0	3	0.0045
BR01E08	Bd1_Bd21-3_460_v1.0	3	0.0047
BR01E08	Bd2_Bd21-3_460_v1.0	3	0.0047
BR01E08	Bd3_Bd21-3_460_v1.0	3	0.0045
BR01E08	Bd4_Bd21-3_460_v1.0	3	0.0042
BR01E08	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01E09	Bd1_Bd21-3_460_v1.0	3	0.0050
BR01E09	Bd2_Bd21-3_460_v1.0	3	0.0051
BR01E09	Bd3_Bd21-3_460_v1.0	3	0.0049
BR01E09	Bd4_Bd21-3_460_v1.0	3	0.0046
BR01E09	Bd5_Bd21-3_460_v1.0	3	0.0043
BR01E10	Bd1_Bd21-3_460_v1.0	3	0.0046
BR01E10	Bd2_Bd21-3_460_v1.0	3	0.0047
BR01E10	Bd3_Bd21-3_460_v1.0	3	0.0045
BR01E10	Bd4_Bd21-3_460_v1.0	3	0.0041
BR01E10	Bd5_Bd21-3_460_v1.0	3	0.0040
BR01E11	Bd1_Bd21-3_460_v1.0	3	0.0054
BR01E11	Bd2_Bd21-3_460_v1.0	3	0.0054
BR01E11	Bd3_Bd21-3_460_v1.0	3	0.0053
BR01E11	Bd4_Bd21-3_460_v1.0	3	0.0049
BR01E11	Bd5_Bd21-3_460_v1.0	3	0.0047
BR01E12	Bd1_Bd21-3_460_v1.0	3	0.0050
BR01E12	Bd2_Bd21-3_460_v1.0	3	0.0050
BR01E12	Bd3_Bd21-3_460_v1.0	3	0.0049
BR01E12	Bd4_Bd21-3_460_v1.0	3	0.0046
BR01E12	Bd5_Bd21-3_460_v1.0	3	0.0042
BR01F01	Bd1_Bd21-3_460_v1.0	3	0.0054
BR01F01	Bd2_Bd21-3_460_v1.0	3	0.0054
BR01F01	Bd3_Bd21-3_460_v1.0	3	0.0053
BR01F01	Bd4_Bd21-3_460_v1.0	3	0.0049
BR01F01	Bd5_Bd21-3_460_v1.0	3	0.0044
BR01F01	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01F01	Chr10_Bstacei_316_v1.0	3	0.0001
BR01F02	Bd1_Bd21-3_460_v1.0	3	0.0048
BR01F02	Bd2_Bd21-3_460_v1.0	3	0.0049
BR01F02	Bd3_Bd21-3_460_v1.0	3	0.0048
BR01F02	Bd4_Bd21-3_460_v1.0	3	0.0045
BR01F02	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01F02	Chr10_Bstacei_316_v1.0	3	0.0001
BR01F03	Bd1_Bd21-3_460_v1.0	3	0.0047
BR01F03	Bd2_Bd21-3_460_v1.0	3	0.0048
BR01F03	Bd3_Bd21-3_460_v1.0	3	0.0046
BR01F03	Bd4_Bd21-3_460_v1.0	3	0.0044
BR01F03	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01F04	Bd1_Bd21-3_460_v1.0	3	0.0047
BR01F04	Bd2_Bd21-3_460_v1.0	3	0.0047
BR01F04	Bd3_Bd21-3_460_v1.0	3	0.0046
BR01F04	Bd4_Bd21-3_460_v1.0	3	0.0043
BR01F04	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01F05	Bd1_Bd21-3_460_v1.0	3	0.0045
BR01F05	Bd2_Bd21-3_460_v1.0	3	0.0045
BR01F05	Bd3_Bd21-3_460_v1.0	3	0.0044
BR01F05	Bd4_Bd21-3_460_v1.0	3	0.0041
BR01F05	Bd5_Bd21-3_460_v1.0	3	0.0039
BR01F06	Bd1_Bd21-3_460_v1.0	3	0.0047
BR01F06	Bd2_Bd21-3_460_v1.0	3	0.0048
BR01F06	Bd3_Bd21-3_460_v1.0	3	0.0046
BR01F06	Bd4_Bd21-3_460_v1.0	3	0.0043
BR01F06	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01F07	Bd1_Bd21-3_460_v1.0	3	0.0049
BR01F07	Bd2_Bd21-3_460_v1.0	3	0.0050
BR01F07	Bd3_Bd21-3_460_v1.0	3	0.0049
BR01F07	Bd4_Bd21-3_460_v1.0	3	0.0045
BR01F07	Bd5_Bd21-3_460_v1.0	3	0.0042
BR01F07	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01F08	Bd1_Bd21-3_460_v1.0	3	0.0045
BR01F08	Bd2_Bd21-3_460_v1.0	3	0.0047
BR01F08	Bd3_Bd21-3_460_v1.0	3	0.0044
BR01F08	Bd4_Bd21-3_460_v1.0	3	0.0041
BR01F08	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01F09	Bd1_Bd21-3_460_v1.0	3	0.0049
BR01F09	Bd2_Bd21-3_460_v1.0	3	0.0050
BR01F09	Bd3_Bd21-3_460_v1.0	3	0.0048
BR01F09	Bd4_Bd21-3_460_v1.0	3	0.0045
BR01F09	Bd5_Bd21-3_460_v1.0	3	0.0043
BR01F10	Bd1_Bd21-3_460_v1.0	3	0.0049
BR01F10	Bd2_Bd21-3_460_v1.0	3	0.0049
BR01F10	Bd3_Bd21-3_460_v1.0	3	0.0048
BR01F10	Bd4_Bd21-3_460_v1.0	3	0.0045
BR01F10	Bd5_Bd21-3_460_v1.0	3	0.0043
BR01F11	Bd1_Bd21-3_460_v1.0	3	0.0045
BR01F11	Bd2_Bd21-3_460_v1.0	3	0.0046
BR01F11	Bd3_Bd21-3_460_v1.0	3	0.0044
BR01F11	Bd4_Bd21-3_460_v1.0	3	0.0042
BR01F11	Bd5_Bd21-3_460_v1.0	3	0.0038
BR01F12	Bd1_Bd21-3_460_v1.0	3	0.0051
BR01F12	Bd2_Bd21-3_460_v1.0	3	0.0051
BR01F12	Bd3_Bd21-3_460_v1.0	3	0.0050
BR01F12	Bd4_Bd21-3_460_v1.0	3	0.0047
BR01F12	Bd5_Bd21-3_460_v1.0	3	0.0042
BR01F12	scaffold_36_Bd21-3_460_v1.0	3	0.0030
BR01F12	Chr10_Bstacei_316_v1.0	3	0.0001
BR01G01	Bd1_Bd21-3_460_v1.0	3	0.0054
BR01G01	Bd2_Bd21-3_460_v1.0	3	0.0055
BR01G01	Bd3_Bd21-3_460_v1.0	3	0.0054
BR01G01	Bd4_Bd21-3_460_v1.0	3	0.0050
BR01G01	Bd5_Bd21-3_460_v1.0	3	0.0047
BR01G01	Chr10_Bstacei_316_v1.0	3	0.0001
BR01G02	Bd1_Bd21-3_460_v1.0	3	0.0046
BR01G02	Bd2_Bd21-3_460_v1.0	3	0.0047
BR01G02	Bd3_Bd21-3_460_v1.0	3	0.0045
BR01G02	Bd4_Bd21-3_460_v1.0	3	0.0043
BR01G02	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01G02	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01G03	Bd1_Bd21-3_460_v1.0	3	0.0045
BR01G03	Bd2_Bd21-3_460_v1.0	3	0.0046
BR01G03	Bd3_Bd21-3_460_v1.0	3	0.0044
BR01G03	Bd4_Bd21-3_460_v1.0	3	0.0042
BR01G03	Bd5_Bd21-3_460_v1.0	3	0.0040
BR01G03	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01G04	Bd1_Bd21-3_460_v1.0	3	0.0047
BR01G04	Bd2_Bd21-3_460_v1.0	3	0.0047
BR01G04	Bd3_Bd21-3_460_v1.0	3	0.0046
BR01G04	Bd4_Bd21-3_460_v1.0	3	0.0044
BR01G04	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01G05	Bd1_Bd21-3_460_v1.0	3	0.0048
BR01G05	Bd2_Bd21-3_460_v1.0	3	0.0047
BR01G05	Bd3_Bd21-3_460_v1.0	3	0.0046
BR01G05	Bd4_Bd21-3_460_v1.0	3	0.0044
BR01G05	Bd5_Bd21-3_460_v1.0	3	0.0041
BR01G05	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01G06	Bd1_Bd21-3_460_v1.0	3	0.0046
BR01G06	Bd2_Bd21-3_460_v1.0	3	0.0046
BR01G06	Bd3_Bd21-3_460_v1.0	3	0.0045
BR01G06	Bd4_Bd21-3_460_v1.0	3	0.0042
BR01G06	Bd5_Bd21-3_460_v1.0	3	0.0040
BR01G06	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01G07	Bd1_Bd21-3_460_v1.0	3	0.0043
BR01G07	Bd2_Bd21-3_460_v1.0	3	0.0045
BR01G07	Bd3_Bd21-3_460_v1.0	3	0.0042
BR01G07	Bd4_Bd21-3_460_v1.0	3	0.0040
BR01G07	Bd5_Bd21-3_460_v1.0	3	0.0039
BR01G08	Bd1_Bd21-3_460_v1.0	3	0.0052
BR01G08	Bd2_Bd21-3_460_v1.0	3	0.0052
BR01G08	Bd3_Bd21-3_460_v1.0	3	0.0051
BR01G08	Bd4_Bd21-3_460_v1.0	3	0.0048
BR01G08	Bd5_Bd21-3_460_v1.0	3	0.0046
BR01G08	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01G09	Bd1_Bd21-3_460_v1.0	3	0.0051
BR01G09	Bd2_Bd21-3_460_v1.0	3	0.0052
BR01G09	Bd3_Bd21-3_460_v1.0	3	0.0050
BR01G09	Bd4_Bd21-3_460_v1.0	3	0.0047
BR01G09	Bd5_Bd21-3_460_v1.0	3	0.0044
BR01G09	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01G10	Bd1_Bd21-3_460_v1.0	3	0.0053
BR01G10	Bd2_Bd21-3_460_v1.0	3	0.0053
BR01G10	Bd3_Bd21-3_460_v1.0	3	0.0052
BR01G10	Bd4_Bd21-3_460_v1.0	3	0.0049
BR01G10	Bd5_Bd21-3_460_v1.0	3	0.0047
BR01G10	scaffold_36_Bd21-3_460_v1.0	3	0.0043
BR01G10	Chr10_Bstacei_316_v1.0	3	0.0001
